City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Norrkoping,SE,2022-03-17 23:44:26,58.5942,16.1826,42.78,75,100,8.05
592,Makow Mazowiecki,PL,2022-03-17 23:46:08,52.8649,21.1005,28.89,57,0,7.31
593,Orange Walk,BZ,2022-03-17 23:46:08,17.8333,-88.8333,78.57,73,3,6.62
594,Arlit,NE,2022-03-17 23:46:09,18.7369,7.3853,76.71,10,90,8.39
595,Veraval,IN,2022-03-17 23:46:09,20.9,70.3667,77.54,51,48,11.3
596,Barcelona,ES,2022-03-17 23:46:09,41.3888,2.159,61.84,69,20,13.8
597,Magadi,IN,2022-03-17 23:46:10,12.9667,77.2333,69.13,38,98,4.68
598,Waw,SS,2022-03-17 23:46:10,7.7029,27.9953,74.17,15,12,4.88
599,Alekseyevka,RU,2022-03-17 23:46:11,50.6309,38.6903,12.11,97,98,6.73
600,Elizabeth City,US,2022-03-17 23:46:11,36.2946,-76.2511,62.62,87,20,12.66
601,Pahrump,US,2022-03-17 23:45:50,36.2083,-115.9839,70.25,12,96,3.0
602,Manoharpur,IN,2022-03-17 23:46:11,27.3,75.95,70.32,37,24,2.84
603,Logansport,US,2022-03-17 23:45:00,40.7545,-86.3567,70.52,16,40,6.91
604,Fare,PF,2022-03-17 23:46:12,-16.7,-151.0167,80.42,66,0,2.17
605,Milkovo,RU,2022-03-17 23:46:12,54.7167,158.6167,20.68,85,99,6.24
606,Severobaykalsk,RU,2022-03-17 23:46:13,55.65,109.3167,1.08,94,99,2.71
607,Narsaq,GL,2022-03-17 23:46:13,60.9167,-46.05,5.22,69,84,9.26
608,Yerbogachen,RU,2022-03-17 23:46:14,61.2767,108.0108,-16.33,100,100,1.9
609,Wardha,IN,2022-03-17 23:46:14,20.75,78.6167,80.37,21,52,5.03
610,Miguel Hidalgo,MX,2022-03-17 23:46:15,19.4225,-99.2028,72.59,35,75,16.11
611,Corn Island,NI,2022-03-17 23:46:15,12.1694,-83.0418,81.03,76,11,13.56
612,Ayagoz,KZ,2022-03-17 23:46:16,47.9714,80.4392,14.88,90,100,13.65
613,Azanka,RU,2022-03-17 23:46:16,58.0401,64.7893,8.71,100,99,3.33
614,Kidal,ML,2022-03-17 23:46:16,18.4411,1.4078,82.69,14,90,5.19
615,Hwange,ZW,2022-03-17 23:46:17,-18.3693,26.5019,65.61,91,100,6.17
616,Collie,AU,2022-03-17 23:46:17,-33.3667,116.15,70.21,59,99,2.68
617,Dukat,RU,2022-03-17 23:46:17,62.55,155.55,11.59,59,10,5.3
618,Pasighat,IN,2022-03-17 23:46:18,28.0667,95.3333,69.17,44,9,2.89
619,Kapit,MY,2022-03-17 23:46:18,2.0167,112.9333,74.59,100,100,0.69
620,Angoram,PG,2022-03-17 23:46:19,-4.0625,144.0661,84.47,74,47,3.4
621,Oberkirch,DE,2022-03-17 23:46:19,48.5324,8.0786,46.35,87,100,5.99
622,Mangrol,IN,2022-03-17 23:42:49,21.1167,70.1167,76.86,55,43,10.45
623,Suoyarvi,RU,2022-03-17 23:46:20,62.0833,32.35,21.22,100,82,3.6
624,Tabou,CI,2022-03-17 23:46:20,4.423,-7.3528,79.56,89,30,6.26
625,Ambon,ID,2022-03-17 23:46:20,-3.6954,128.1814,84.34,74,20,2.3
626,Louth,GB,2022-03-17 23:46:21,53.3666,-0.0044,45.68,87,38,9.22
627,Avera,US,2022-03-17 23:46:21,33.194,-82.5271,69.31,60,4,3.62
628,Ekhabi,RU,2022-03-17 23:46:22,53.5102,142.9671,22.64,89,100,7.07
629,Barra Patuca,HN,2022-03-17 23:46:22,15.8,-84.2833,78.93,75,5,11.14
630,Tomohon,ID,2022-03-17 23:46:22,1.3346,124.8392,68.94,77,89,0.87
631,Chernenko,RU,2022-03-17 23:46:23,44.365,39.3103,24.76,92,100,5.03
632,Swindon,GB,2022-03-17 23:46:23,51.558,-1.7812,47.05,94,0,5.75
633,Banda Aceh,ID,2022-03-17 23:41:51,5.5577,95.3222,78.69,81,100,7.02
634,Baiyin,CN,2022-03-17 23:46:24,36.5583,104.2081,43.88,62,50,3.4
635,Conceicao Da Barra,BR,2022-03-17 23:46:24,-18.5933,-39.7322,75.9,81,1,5.48
636,Banes,CU,2022-03-17 23:46:24,20.9625,-75.7186,77.16,80,11,9.51
637,Thunder Bay,CA,2022-03-17 23:45:12,48.4001,-89.3168,39.18,75,75,9.22
638,Tsaratanana,MG,2022-03-17 23:46:25,-16.7833,47.65,74.64,95,100,1.81
639,Marfino,RU,2022-03-17 23:46:25,55.7028,37.3822,19.54,61,0,2.24
640,Quang Ngai,VN,2022-03-17 23:42:54,15.1167,108.8,74.5,83,31,3.0
641,Straumen,NO,2022-03-17 23:46:26,63.8709,11.2999,41.0,85,99,2.46
642,Villa Rica,US,2022-03-17 23:46:26,33.7321,-84.9191,72.34,73,48,3.04
643,Asau,RO,2022-03-17 23:46:27,46.4333,26.4,28.96,53,80,4.43
644,Payyannur,IN,2022-03-17 23:46:31,12.1,75.2,75.47,91,81,4.07
645,Terrace,CA,2022-03-17 23:46:31,54.5163,-128.6035,44.51,75,75,21.85
646,Hudson Bay,CA,2022-03-17 23:46:32,52.85,-102.3842,33.4,98,89,6.17
647,Dubbo,AU,2022-03-17 23:42:30,-32.25,148.6167,71.73,78,73,8.05
648,Itarema,BR,2022-03-17 23:46:32,-2.9248,-39.9167,77.16,88,99,7.14
649,Lander,US,2022-03-17 23:43:09,42.833,-108.7307,42.17,47,0,3.44
650,Buchanan,LR,2022-03-17 23:46:33,5.8808,-10.0467,79.09,90,49,5.53
651,Xining,CN,2022-03-17 23:46:33,36.6167,101.7667,42.51,45,26,1.43
652,Louga,RU,2022-03-17 23:46:36,58.7372,29.8453,25.11,95,5,3.27
653,Mmabatho,ZA,2022-03-17 23:46:37,-25.85,25.6333,60.76,94,82,5.75
654,Mackenzie,CA,2022-03-17 23:46:37,55.2999,-123.1698,43.02,42,75,3.44
655,Beihai,CN,2022-03-17 23:46:37,21.4833,109.1,72.59,85,55,3.18
656,Tigre,AR,2022-03-17 23:46:38,-34.426,-58.5796,81.23,76,0,1.14
657,Ponta Pora,BR,2022-03-17 23:46:38,-22.5361,-55.7256,77.32,56,69,5.61
658,Semirom,IR,2022-03-17 23:46:38,31.4167,51.5667,24.39,68,0,1.79
659,Atar,MR,2022-03-17 23:46:39,20.5169,-13.0499,67.28,37,0,9.42
660,Chifeng,CN,2022-03-17 23:46:39,42.2683,118.9636,19.63,84,100,11.05
661,Sidney,AU,2022-03-17 23:42:06,-33.8679,151.2073,78.76,80,75,8.05
662,Kenai,US,2022-03-17 23:44:19,60.5544,-151.2583,33.03,64,100,12.66
663,Teguldet,RU,2022-03-17 23:46:40,57.3064,88.1667,12.0,98,100,3.33
664,Mao,ES,2022-03-17 23:43:11,39.8885,4.2658,54.16,87,20,16.11
665,Teplodar,UA,2022-03-17 23:46:40,46.5059,30.3252,25.83,62,12,11.39
666,Makakilo City,US,2022-03-17 23:45:50,21.3469,-158.0858,82.72,52,75,14.97
667,Labuan,MY,2022-03-17 23:46:41,5.2767,115.2417,79.16,100,20,0.0
668,Tazovskiy,RU,2022-03-17 23:46:41,67.4667,78.7,23.32,93,100,18.41
669,Najran,SA,2022-03-17 23:46:42,17.4924,44.1277,56.05,36,1,1.79
670,Chapais,CA,2022-03-17 23:46:42,49.7834,-74.8492,37.18,99,100,5.28
671,Flinders,AU,2022-03-17 23:46:43,-34.5833,150.8552,80.06,80,99,1.99
672,Zaria,NG,2022-03-17 23:46:43,11.1113,7.7227,72.48,16,94,8.9
673,Shaunavon,CA,2022-03-17 23:46:43,49.6501,-108.4181,44.38,51,23,9.26
674,Banjar,ID,2022-03-17 23:46:44,-8.19,114.9675,81.21,83,99,4.05
675,Bayan,CN,2022-03-17 23:46:44,46.0833,127.4,12.29,79,27,2.19
676,Vardo,NO,2022-03-17 23:46:44,70.3705,31.1107,34.45,86,95,28.39
677,Huntersville,US,2022-03-17 23:45:01,35.4107,-80.8429,71.46,65,56,4.52
678,Paso De Patria,AR,2022-03-17 23:46:45,-27.2454,-58.5454,84.25,32,26,4.21
679,Punta Cardon,VE,2022-03-17 23:46:45,11.6581,-70.215,78.17,74,8,29.39
680,Beroroha,MG,2022-03-17 23:46:45,-21.6667,45.1667,72.61,94,100,4.61
681,Maracaibo,VE,2022-03-17 23:46:46,10.6317,-71.6406,80.98,70,28,15.66
682,Monrovia,LR,2022-03-17 23:46:46,6.3005,-10.7969,76.77,91,6,6.29
683,Lisala,CD,2022-03-17 23:46:47,2.15,21.5167,73.71,72,100,2.15
684,Tirlyanskiy,RU,2022-03-17 23:46:47,54.2109,58.5806,6.55,98,94,3.29
685,Bauchi,NG,2022-03-17 23:46:47,10.5,10.0,71.69,18,35,4.76
686,Shetpe,KZ,2022-03-17 23:46:48,44.1667,52.1167,28.76,82,83,10.56
687,Oytal,KZ,2022-03-17 23:46:48,42.9057,73.2697,38.14,98,100,4.29
688,Awjilah,LY,2022-03-17 23:46:48,29.1081,21.2869,56.82,29,0,10.27
689,Pemangkat,ID,2022-03-17 23:46:49,1.1667,108.9667,80.28,80,100,2.06
690,Pointe Michel,DM,2022-03-17 23:46:49,15.25,-61.3833,75.49,78,11,18.7
691,Honningsvag,NO,2022-03-17 23:46:49,70.9821,25.9704,36.86,82,100,21.05
692,Kapoeta,SS,2022-03-17 23:46:50,4.7717,33.5903,78.87,36,20,1.19
693,Colac,AU,2022-03-17 23:46:50,-38.3333,143.5833,62.17,79,91,7.63
694,Syamzha,RU,2022-03-17 23:46:50,60.0158,41.0614,30.96,86,100,4.03
695,Emba,KZ,2022-03-17 23:46:51,48.8264,58.1442,2.23,86,100,8.21
696,Amparafaravola,MG,2022-03-17 23:46:51,-17.5833,48.2167,67.53,98,99,1.5
697,Marquette,US,2022-03-17 23:46:52,46.5333,-87.6335,37.81,75,100,4.72
698,Mobaye,CF,2022-03-17 23:46:52,4.319,21.1786,75.15,44,100,4.59
699,Gigmoto,PH,2022-03-17 23:46:53,13.7796,124.39,81.64,78,56,5.59
700,Buraydah,SA,2022-03-17 23:46:53,26.326,43.975,46.85,14,0,5.14
701,Bilibino,RU,2022-03-17 23:46:54,68.0546,166.4372,-10.35,94,94,1.32
702,Hearst,CA,2022-03-17 23:46:54,49.6835,-83.6665,26.85,98,100,4.43
703,Tullow,IE,2022-03-17 23:46:54,52.8003,-6.7369,41.25,89,19,1.63
